sequencing_id	project_id	folder_name	sample_id	species_name	genus	subgenus	section	series	subseries	species	subspecies	tip_label
1457237	1456334	Angflosequencing_FD	CCA2813	Angophora floribunda	Angophora			Angophora	'Floribundinae' ms	floribunda		A_floribunda
1457127	1456114	Angleisequencing_3_FD	CCA1427	Angophora leiocarpa	Angophora			'Costatitae' ms		leiocarpa		A_leiocarpa_1
1457128	1456116	Angleisequencing_4_FD	CCA1430	Angophora leiocarpa	Angophora			'Costatitae' ms		leiocarpa		A_leiocarpa_2
1457243	1456346	Corapasequencing_FD	CCA2832	Corymbia aparrerinja	Corymbia	Blakella	Abbreviatae	'Scutiformes' ms		aparrerinja		C_aparrerinja
1456552	1454964	Corarnsequencing_2_FD	CCA5693	Corymbia arnhemensis	Corymbia	Corymbia	Corymbia	'Dorsiventrales' ms		arnhemensis		C_arnhemensis
1457081	1456022	Corcalsequencing_8_FD	CCA1291	Corymbia calophylla	Corymbia	Corymbia	Calophyllae			calophylla		C_calophylla_1
1456641	1455142	Corcalsequencing_6_FD	CCA5889	Corymbia calophylla	Corymbia	Corymbia	Calophyllae			calophylla		C_calophylla_2
1456640	1455140	Corcalsequencing_7_FD	CCA5890	Corymbia calophylla	Corymbia	Corymbia	Calophyllae			calophylla		C_calophylla_3
1456738	1455336	Corcansequencing_2_FD	CCA6067	Corymbia candida	Corymbia	Blakella	Abbreviatae	'Scutiformes' ms		candida		C_candida
1456608	1455076	Corchisequencing_2_FD	CCA5826	Corymbia chippendalei	Corymbia	Corymbia	Corymbia	'Isobilaterales' ms	'Limitaneae' ms	chippendalei		C_chippendalei
1456679	1455218	Corchlsequencing_3_FD	CCA5938	Corymbia chlorolampra	Corymbia	Corymbia	Calophyllae			chlorolampra		C_chlorolampra
1457240	1456340	Corcitsequencing_5_FD	CCA2823	Corymbia citriodora	Corymbia	Blakella	Maculatae			citriodora		C_citriodora_1
1457241	1456342	Corcitsequencing_6_FD	CCA2825	Corymbia citriodora	Corymbia	Blakella	Maculatae			citriodora		C_citriodora_2
1456601	1455062	Corclisequencing_2_FD	CCA5773	Corymbia cliftoniana	Corymbia	Corymbia	Corymbia	'Isobilaterales' ms	'Limitaneae' ms	cliftoniana		C_cliftoniana
1456614	1455088	Cordessequencing_5_FD	CCA5816	Corymbia deserticola subsp. deserticola	Corymbia	Corymbia	Corymbia	'Terminalipterae' ms		deserticola	deserticola	C_deserticola_deserticola_1
1456613	1455086	Cordessequencing_6_FD	CCA5819	Corymbia deserticola subsp. deserticola	Corymbia	Corymbia	Corymbia	'Terminalipterae' ms		deserticola	deserticola	C_deserticola_deserticola_2
1456741	1455342	EucNAsequencing_50_FD	CCA6079	Corymbia eremaea subsp. oligiocarpa								C_eremaea_oligiocarpa
1457026	1455912	Coreresequencing_2_FD	CCA1133	Corymbia eremaea subsp. oligocarpa	Corymbia	Corymbia	Corymbia	'Isobilaterales' ms	'Limitaneae' ms	eremaea	oligocarpa	C_eremaea_oligocarpa
1456506	1454872	Corficsequencing_2_FD	CCA5617	Corymbia ficifolia	Corymbia	Corymbia	Calophyllae			ficifolia		C_ficifolia
1457082	1456024	Corhaesequencing_3_FD	CCA1294	Corymbia haematoxylon	Corymbia	Corymbia	Calophyllae			haematoxylon		C_haematoxylon
1457195	1456250	EucNAsequencing_57_FD	CCA1608	Corymbia henryi								C_henryi_1
1457196	1456252	EucNAsequencing_56_FD	CCA1609	Corymbia henryi								C_henryi_2
1457197	1456254	EucNAsequencing_59_FD	CCA1610	Corymbia henryi								C_henryi_3
1457198	1456256	EucNAsequencing_58_FD	CCA1611	Corymbia henryi								C_henryi_4
1457171	1456202	EucNAsequencing_63_FD	CCA1548	Corymbia leichhardii								C_leichhardii_1
1457172	1456204	EucNAsequencing_62_FD	CCA1550	Corymbia leichhardii								C_leichhardii_2
1456634	1455128	Corlensequencing_2_FD	CCA5848	Corymbia lenziana	Corymbia	Corymbia	Corymbia	'Isobilaterales' ms	'Limitaneae' ms	lenziana		C_lenziana
1457231	1456322	Corlepsequencing_FD	CCA1688	Corymbia leptoloma	Corymbia	Blakella	Naviculares			leptoloma		C_leptoloma
1457309	1456478	Cormacsequencing_FD	CCA3013	Corymbia maculata	Corymbia	Blakella	Maculatae			maculata		C_maculata
1456529	1454918	Corpapsequencing_2_FD	CCA5646	Corymbia papillosa	Corymbia	Corymbia	Corymbia	'Terminalipterae' ms		papillosa		C_papillosa
1457181	1456222	Corpetsequencing_FD	CCA1569	Corymbia petalophylla	Corymbia	Blakella	Naviculares			petalophylla		C_petalophylla
1456690	1455240	Corpolsequencing_5_FD	CCA5901	Corymbia polycarpa	Corymbia	Corymbia	Corymbia	'Dorsiventrales' ms		polycarpa		C_polycarpa_1
1456691	1455242	Corpolsequencing_6_FD	CCA5902	Corymbia polycarpa	Corymbia	Corymbia	Corymbia	'Dorsiventrales' ms		polycarpa		C_polycarpa_2
1456698	1455256	Corptysequencing_2_FD	CCA5905	Corymbia ptychocarpa subsp. ptychocarpa	Corymbia	Corymbia	Corymbia	'Dorsiventrales' ms		ptychocarpa	ptychocarpa	C_ptychocarpa_ptychocarpa
1457224	1456308	Corrhosequencing_FD	CCA1674	Corymbia rhodops	Corymbia	Corymbia	Corymbia	'Dorsiventrales' ms		rhodops		C_rhodops
1457175	1456210	Corscasequencing_FD	CCA1554	Corymbia scabrida	Corymbia	Blakella	Naviculares			scabrida		C_scabrida
1457169	1456198	EucNAsequencing_61_FD	CCA1542	Corymbia setosa subsp. pedicellaris x C. brachycarpa								C_setosa_pedicellaris_x_C_brachycarpa
1456732	1455324	Corsetsequencing_2_FD	CCA6050	Corymbia setosa subsp. setosa	Corymbia	Corymbia	Corymbia	'Terminalipterae' ms		setosa	setosa	C_setosa_setosa
1456734	1455328	Corsphsequencing_2_FD	CCA6056	Corymbia sphaerica	Corymbia	Corymbia	Corymbia	'Terminalipterae' ms		sphaerica		C_sphaerica
1457116	1456092	Cortersequencing_3_FD	CCA1399	Corymbia terminalis	Corymbia	Corymbia	Corymbia	'Isobilaterales' ms	'Limitaneae' ms	terminalis		C_terminalis
1456687	1455234	Cortessequencing_4_FD	CCA5927	Corymbia tessellaris	Corymbia	Blakella	Abbreviatae	'Tessellatae' ms		tessellaris		C_tessellaris_1
1456686	1455232	Cortessequencing_5_FD	CCA5928	Corymbia tessellaris	Corymbia	Blakella	Abbreviatae	'Tessellatae' ms		tessellaris		C_tessellaris_2
1456685	1455230	Cortessequencing_6_FD	CCA5929	Corymbia tessellaris	Corymbia	Blakella	Abbreviatae	'Tessellatae' ms		tessellaris		C_tessellaris_3
1457132	1456124	Cortrasequencing_8_FD	CCA1440	Corymbia trachyphloia subsp. amphistomatica	Corymbia	Corymbia	Corymbia	'Trachyphloiae' ms		trachyphloia	amphistomatica	C_trachyphloia_amphistomatica
1456681	1455222	Cortrasequencing_6_FD	CCA5935	Corymbia trachyphloia subsp. trachyphloia	Corymbia	Corymbia	Corymbia	'Trachyphloiae' ms		trachyphloia	trachyphloia	C_trachyphloia_trachyphloia_1
1456680	1455220	Cortrasequencing_7_FD	CCA5936	Corymbia trachyphloia subsp. trachyphloia	Corymbia	Corymbia	Corymbia	'Trachyphloiae' ms		trachyphloia	trachyphloia	C_trachyphloia_trachyphloia_2
1457199	1456258	Corvarsequencing_FD	CCA1612	Corymbia variegata	Corymbia	Blakella	Maculatae			variegata		C_variegata
1457044	1455948	Eucabssequencing_2_FD	CCA1184	Eucalyptus absita	Eucalyptus	Symphyomyrtus	Adnataria	Lucasianae		absita		E_absita
1456736	1455332	Eucacisequencing_3_FD	CCA6062	Eucalyptus acies	Eucalyptus	Eucalyptus	'Frutices' ms	Proximae		acies		E_acies
1456867	1455594	Eucadesequencing_2_FD	CCA0294	Eucalyptus adesmophloia	Eucalyptus	Symphyomyrtus	Bisectae	Falcatae	Decipientes	adesmophloia		E_adesmophloia
1457131	1456122	Eucaensequencing_3_FD	CCA1437	Eucalyptus aenea	Eucalyptus	Symphyomyrtus	Adnataria	Subbuxeales		aenea		E_aenea
1456632	1455124	Eucaeqsequencing_3_FD	CCA5851	Eucalyptus aequioperta	Eucalyptus	Symphyomyrtus	Dumaria	Ovulares		aequioperta		E_aequioperta
1456896	1455652	EucNAsequencing_6_FD	CCA0319	Eucalyptus aequioperta x E. sheathiana								E_aequioperta_x_E_sheathiana
1457310	1456480	Eucaggsequencing_FD	CCA3015	Eucalyptus agglomerata	Eucalyptus	Eucalyptus	Eucalyptus	Pachyphloiae		agglomerata		E_agglomerata
1457209	1456278	Eucaggsequencing_2_FD	CCA1636	Eucalyptus aggregata	Eucalyptus	Symphyomyrtus	Maidenaria	Foveolatae		aggregata		E_aggregata
1457073	1456006	Eucalasequencing_4_FD	CCA1270	Eucalyptus alaticaulis	Eucalyptus	Symphyomyrtus	Maidenaria	Globulares	'Clivosae' ms	alaticaulis		E_alaticaulis
1456755	1455370	Eucalasequencing_5_FD	CCA0014	Eucalyptus alatissima	Eucalyptus	Symphyomyrtus	Bisectae	Curviptera	Xylocarpae	alatissima		E_alatissima_1
1457249	1456358	Eucalasequencing_3_FD	CCA2846	Eucalyptus alatissima	Eucalyptus	Symphyomyrtus	Bisectae	Curviptera	Xylocarpae	alatissima		E_alatissima_2
1457253	1456366	Eucalbsequencing_7_FD	CCA2856	Eucalyptus albens	Eucalyptus	Symphyomyrtus	Adnataria	Subbuxeales		albens		E_albens_1
1456514	1454888	Eucalbsequencing_12_FD	ABG E. albens	Eucalyptus albens								E_albens_2
1457013	1455886	Eucalbsequencing_10_FD	CCA0662	Eucalyptus albopurpurea	Eucalyptus	Symphyomyrtus	Adnataria	Subbuxeales		albopurpurea		E_albopurpurea_1
1457014	1455888	Eucalbsequencing_11_FD	CCA0665	Eucalyptus albopurpurea	Eucalyptus	Symphyomyrtus	Adnataria	Subbuxeales		albopurpurea		E_albopurpurea_2
1457101	1456062	Eucalbsequencing_9_FD	CCA1345	Eucalyptus albopurpurea	Eucalyptus	Symphyomyrtus	Adnataria	Subbuxeales		albopurpurea		E_albopurpurea_3
1457104	1456068	Eucalbsequencing_8_FD	CCA1356	Eucalyptus albopurpurea	Eucalyptus	Symphyomyrtus	Adnataria	Subbuxeales		albopurpurea		E_albopurpurea_4
1456567	1454994	Eucalisequencing_2_FD	CCA5735	Eucalyptus alipes	Eucalyptus	Symphyomyrtus	'Glandulosae' ms	Erectae	Abundae	alipes		E_alipes
1457159	1456178	Eucammsequencing_2_FD	CCA1515	Eucalyptus ammophila	Eucalyptus	Symphyomyrtus	Exsertaria	Exsertae	Exsertae	ammophila		E_ammophila
1456656	1455172	Eucamysequencing_5_FD	CCA5862	Eucalyptus amygdalina	Eucalyptus	Eucalyptus	Eucalyptus	Radiatae		amygdalina		E_amygdalina_1
1456655	1455170	Eucamysequencing_6_FD	CCA5863	Eucalyptus amygdalina	Eucalyptus	Eucalyptus	Eucalyptus	Radiatae		amygdalina		E_amygdalina_2
1457033	1455926	Eucangsequencing_9_FD	CCA1155	Eucalyptus angulosa	Eucalyptus	Symphyomyrtus	Dumaria	Tetrapterae		angulosa		E_angulosa_1
1457088	1456036	Eucangsequencing_7_FD	CCA1313	Eucalyptus angulosa	Eucalyptus	Symphyomyrtus	Dumaria	Tetrapterae		angulosa		E_angulosa_2
1457089	1456038	Eucangsequencing_8_FD	CCA1315	Eucalyptus angulosa	Eucalyptus	Symphyomyrtus	Dumaria	Tetrapterae		angulosa		E_angulosa_3
1456798	1455456	Eucangsequencing_10_FD	CCA0127	Eucalyptus angustissima	Eucalyptus	Symphyomyrtus	Bisectae	Angustissimae		angustissima		E_angustissima
1456873	1455606	Eucannsequencing_2_FD	CCA0310	Eucalyptus annulata	Eucalyptus	Symphyomyrtus	'Glandulosae' ms	Erectae	Annulatae	annulata		E_annulata
1456505	1454870	Eucaposequencing_4_FD	CCA5604	Eucalyptus apodophylla	Eucalyptus	Symphyomyrtus	Exsertaria	Exsertae	Subexsertae	apodophylla		E_apodophylla_1
1456508	1454876	Eucaposequencing_5_FD	CCA5605	Eucalyptus apodophylla	Eucalyptus	Symphyomyrtus	Exsertaria	Exsertae	Subexsertae	apodophylla		E_apodophylla_2
1457183	1456226	Eucaposequencing_3_FD	CCA1573	Eucalyptus apothalassica	Eucalyptus	Eucalyptus	Eucalyptus	White-mahoganies		apothalassica		E_apothalassica
1456930	1455720	EucNAsequencing_28_FD	CCA0448	Eucalyptus arachnaea - E. pluricaulis intergrade								E_arachnaea_x_E_pluricaulis_intergrade_1
1456931	1455722	EucNAsequencing_27_FD	CCA0449	Eucalyptus arachnaea - E. pluricaulis intergrade								E_arachnaea_x_E_pluricaulis_intergrade_2
1456903	1455666	Eucarasequencing_5_FD	CCA0414	Eucalyptus arachnaea subsp. arachnaea	Eucalyptus	Symphyomyrtus	'Glandulosae' ms	Levispermae	Levispermae	arachnaea	arachnaea	E_arachnaea_arachnaea
1456587	1455034	Eucarasequencing_7_FD	CCA5765	Eucalyptus arachnaea subsp. arrecta	Eucalyptus	Symphyomyrtus	'Glandulosae' ms	Levispermae	Levispermae	arachnaea	arrecta	E_arachnaea_arrecta_1
1456588	1455036	Eucarasequencing_6_FD	CCA5767	Eucalyptus arachnaea subsp. arrecta	Eucalyptus	Symphyomyrtus	'Glandulosae' ms	Levispermae	Levispermae	arachnaea	arrecta	E_arachnaea_arrecta_2
1457056	1455972	Eucarbsequencing_2_FD	CCA1236	Eucalyptus arborella	Eucalyptus	Symphyomyrtus	'Glandulosae' ms	Cornutae	Conjunctae	arborella		E_arborella
1457287	1456434	Eucaresequencing_FD	CCA2955	Eucalyptus arenacea	Eucalyptus	Eucalyptus	Eucalyptus	Pachyphloiae		arenacea		E_arenacea
1456812	1455484	Eucargsequencing_2_FD	CCA0160	Eucalyptus argutifolia	Eucalyptus	Symphyomyrtus	Dumaria	Rufispermae		argutifolia		E_argutifolia
1456592	1455044	Eucarisequencing_8_FD	CCA5792	Eucalyptus aridomontana	Eucalyptus	Symphyomyrtus	Adnataria	Lucasianae		aridomontana		E_aridomontana_1
1456593	1455046	Eucarisequencing_7_FD	CCA5793	Eucalyptus aridomontana	Eucalyptus	Symphyomyrtus	Adnataria	Lucasianae		aridomontana		E_aridomontana_2
1456633	1455126	Eucarisequencing_6_FD	CCA5849	Eucalyptus aridomontana	Eucalyptus	Symphyomyrtus	Adnataria	Lucasianae		aridomontana		E_aridomontana_3
1456902	1455664	Eucarmsequencing_2_FD	CCA0412	Eucalyptus armillata	Eucalyptus	Symphyomyrtus	'Glandulosae' ms	Elongatae		armillata		E_armillata
1456963	1455786	Eucartsequencing_3_FD	CCA0530	Eucalyptus articulata	Eucalyptus	Symphyomyrtus	'Glandulosae' ms	Loxophlebae		articulata		E_articulata
1457302	1456464	Eucaspsequencing_7_FD	CCA2993	Eucalyptus aspersa	Eucalyptus	Symphyomyrtus	Bisectae	Subulatae	Decussatae	aspersa		E_aspersa
1456947	1455754	Eucaspsequencing_8_FD	CCA0490	Eucalyptus aspratilis	Eucalyptus	Symphyomyrtus	'Glandulosae' ms	Erectae	Pedicellatae	aspratilis		E_aspratilis_1
1456709	1455278	Eucaspsequencing_10_FD	CCA5995	Eucalyptus aspratilis	Eucalyptus	Symphyomyrtus	'Glandulosae' ms	Erectae	Pedicellatae	aspratilis		E_aspratilis_2
1456710	1455280	Eucaspsequencing_9_FD	CCA5996	Eucalyptus aspratilis	Eucalyptus	Symphyomyrtus	'Glandulosae' ms	Erectae	Pedicellatae	aspratilis		E_aspratilis_3
1457256	1456372	Eucasssequencing_2_FD	CCA2867	Eucalyptus assimilans	Eucalyptus	Symphyomyrtus	Dumaria	Rufispermae		assimilans		E_assimilans_1
1457257	1456374	Eucasssequencing_FD	CCA2868	Eucalyptus assimilans	Eucalyptus	Symphyomyrtus	Dumaria	Rufispermae		assimilans		E_assimilans_2
1456989	1455838	Eucastsequencing_4_FD	CCA0605	Eucalyptus astringens subsp. redacta	Eucalyptus	Symphyomyrtus	'Glandulosae' ms	Erectae	Pedicellatae	astringens	redacta	E_astringens_redacta_1
1457137	1456134	Eucastsequencing_6_FD	CCA1455	Eucalyptus astringens subsp. redacta	Eucalyptus	Symphyomyrtus	'Glandulosae' ms	Erectae	Pedicellatae	astringens	redacta	E_astringens_redacta_2
1457138	1456136	Eucastsequencing_5_FD	CCA1456	Eucalyptus astringens subsp. redacta	Eucalyptus	Symphyomyrtus	'Glandulosae' ms	Erectae	Pedicellatae	astringens	redacta	E_astringens_redacta_3
1457202	1456264	Eucatrsequencing_2_FD	CCA1619	Eucalyptus atrata	Eucalyptus	Symphyomyrtus	Adnataria	Siderophloiae		atrata		E_atrata_1
1457203	1456266	Eucatrsequencing_FD	CCA1620	Eucalyptus atrata	Eucalyptus	Symphyomyrtus	Adnataria	Siderophloiae		atrata		E_atrata_2
1457074	1456008	Eucbaisequencing_2_FD	CCA1271	Eucalyptus baiophylla	Eucalyptus	Symphyomyrtus	'Glandulosae' ms	Accedentes		baiophylla		E_baiophylla
1457188	1456236	Eucbaksequencing_FD	CCA1586	Eucalyptus bakeri	Eucalyptus	Symphyomyrtus	Bisectae	Micrantherae	Bakerianae	bakeri		E_bakeri
1456941	1455742	Eucbalsequencing_2_FD	CCA0459	Eucalyptus balladoniensis subsp. balladoniensis	Eucalyptus	Symphyomyrtus	Bisectae	Balladonienses		balladoniensis	balladoniensis	E_balladoniensis_balladoniensis
1457229	1456318	Eucbansequencing_FD	CCA1684	Eucalyptus bancroftii	Eucalyptus	Symphyomyrtus	Exsertaria	'Liberivalvae' ms		bancroftii		E_bancroftii
1456618	1455096	Eucbausequencing_8_FD	CCA5808	Eucalyptus baudiniana	Eucalyptus	Symphyomyrtus	Dumaria	Ovulares		baudiniana		E_baudiniana_1
1456617	1455094	Eucbausequencing_9_FD	CCA5811	Eucalyptus baudiniana	Eucalyptus	Symphyomyrtus	Dumaria	Ovulares		baudiniana		E_baudiniana_2
1456518	1454896	Eucbausequencing_12_FD	CCA5634	Eucalyptus baudiniana - E. oraria intergrade								E_baudiniana_x_E_oraria_intergrade_1
1456517	1454894	Eucbausequencing_11_FD	CCA5636	Eucalyptus baudiniana - E. oraria intergrade								E_baudiniana_x_E_oraria_intergrade_2
1457207	1456274	Eucbausequencing_10_FD	CCA1632	Eucalyptus baueriana	Eucalyptus	Symphyomyrtus	Adnataria	Heterophloiae		baueriana		E_baueriana
1456695	1455250	Eucbaxsequencing_5_FD	CCA5920	Eucalyptus baxteri	Eucalyptus	Eucalyptus	Eucalyptus	Pachyphloiae		baxteri		E_baxteri_1
1456696	1455252	Eucbaxsequencing_4_FD	CCA5921	Eucalyptus baxteri	Eucalyptus	Eucalyptus	Eucalyptus	Pachyphloiae		baxteri		E_baxteri_2
1456577	1455014	Eucbeasequencing_4_FD	CCA5727	Eucalyptus beardiana	Eucalyptus	Symphyomyrtus	Bisectae	Curviptera	Leptopodae	beardiana		E_beardiana_1
1456571	1455002	Eucbeasequencing_5_FD	CCA5729	Eucalyptus beardiana	Eucalyptus	Symphyomyrtus	Bisectae	Curviptera	Leptopodae	beardiana		E_beardiana_2
1457100	1456060	Eucbehsequencing_4_FD	CCA1333	Eucalyptus behriana	Eucalyptus	Symphyomyrtus	Adnataria	Buxeales	Subplatyphyllae	behriana		E_behriana
1457093	1456046	EucNAsequencing_36_FD	CCA1336	Eucalyptus behriana x E. ?odorata								E_behriana_x_E_?odorata
1457119	1456098	Eucbehsequencing_5_FD	CCA1404	Eucalyptus behriana x E. largiflorens								E_behriana_x_E_largiflorens
1457235	1456330	Eucbicsequencing_FD	CCA1698	Eucalyptus bicostata	Eucalyptus	Symphyomyrtus	Maidenaria	Globulares	Euglobulares	bicostata		E_bicostata
1456912	1455684	Eucblasequencing_3_FD	CCA0395	Eucalyptus blaxellii	Eucalyptus	Symphyomyrtus	'Glandulosae' ms	Loxophlebae		blaxellii		E_blaxellii_1
1456914	1455688	Eucblasequencing_4_FD	CCA0396	Eucalyptus blaxellii	Eucalyptus	Symphyomyrtus	'Glandulosae' ms	Loxophlebae		blaxellii		E_blaxellii_2
1457311	1456482	Eucbotsequencing_FD	CCA3019	Eucalyptus botryoides	Eucalyptus	Symphyomyrtus	Latoangulatae	Transversae		botryoides		E_botryoides
1456971	1455802	Eucbrasequencing_7_FD	CCA0553	Eucalyptus brachycalyx	Eucalyptus	Symphyomyrtus	Dumaria	Torquatae		brachycalyx		E_brachycalyx_1
1457039	1455938	Eucbrasequencing_8_FD	CCA1170	Eucalyptus brachycalyx	Eucalyptus	Symphyomyrtus	Dumaria	Torquatae		brachycalyx		E_brachycalyx_2
1456559	1454978	Eucbrasequencing_10_FD	CCA5701	Eucalyptus brandiana	Eucalyptus	Symphyomyrtus	Dumaria	Tetrapterae		brandiana		E_brandiana
1457230	1456320	Eucbrasequencing_9_FD	CCA1685	Eucalyptus brassiana	Eucalyptus	Symphyomyrtus	Exsertaria	Exsertae	Exsertae	brassiana		E_brassiana
1456926	1455712	Eucbresequencing_4_FD	CCA0437	Eucalyptus brevipes	Eucalyptus	Symphyomyrtus	Bisectae	Heterostemones		brevipes		E_brevipes_1
1456927	1455714	Eucbresequencing_5_FD	CCA0438	Eucalyptus brevipes	Eucalyptus	Symphyomyrtus	Bisectae	Heterostemones		brevipes		E_brevipes_2
1457108	1456076	Eucbresequencing_6_FD	CCA1374	Eucalyptus brevistylis	Eucalyptus	Eucalyptus	Longistylus	'Pedaria' ms		brevistylis		E_brevistylis
1457021	1455902	Eucbrisequencing_2_FD	CCA0682	Eucalyptus bridgesiana	Eucalyptus	Symphyomyrtus	Maidenaria	Bridgesianae		bridgesiana		E_bridgesiana
1456819	1455498	Eucbrosequencing_2_FD	CCA0178	Eucalyptus brockwayi	Eucalyptus	Symphyomyrtus	Bisectae	Brockwayanae		brockwayi		E_brockwayi
1457189	1456238	Eucbrosequencing_3_FD	CCA1587	Eucalyptus brownii	Eucalyptus	Symphyomyrtus	Adnataria	Buxeales	Subplatyphyllae	brownii		E_brownii
1456875	1455610	Eucbursequencing_3_FD	CCA0378	Eucalyptus burracoppinensis	Eucalyptus	Symphyomyrtus	Bisectae	Curviptera	Xylocarpae	burracoppinensis		E_burracoppinensis
1457285	1456430	Euccadsequencing_FD	CCA2949	Eucalyptus cadens	Eucalyptus	Symphyomyrtus	Maidenaria	Foveolatae		cadens		E_cadens
1456547	1454954	Euccaesequencing_26_FD	CCA5666	Eucalyptus caesia subsp. 'Boyagin Rock'								E_caesia_Boyagin_Rock_1
1456546	1454952	Euccaesequencing_25_FD	CCA5668	Eucalyptus caesia subsp. 'Boyagin Rock'								E_caesia_Boyagin_Rock_2
1456612	1455084	Euccaesequencing_20_FD	CCA5820	Eucalyptus caesia subsp. 'Southern rocks'								E_caesia_Southern_rocks
1456895	1455650	Euccaesequencing_18_FD	CCA0321	Eucalyptus caesia subsp. caesia	Eucalyptus	Symphyomyrtus	Bisectae	Caesiae		caesia	caesia	E_caesia_caesia_1
1456894	1455648	Euccaesequencing_19_FD	CCA0324	Eucalyptus caesia subsp. caesia	Eucalyptus	Symphyomyrtus	Bisectae	Caesiae		caesia	caesia	E_caesia_caesia_2
1457011	1455882	Euccaesequencing_21_FD	CCA0658	Eucalyptus caesia subsp. magna	Eucalyptus	Symphyomyrtus	Bisectae	Caesiae		caesia	magna	E_caesia_magna_1
1456543	1454946	Euccaesequencing_24_FD	CCA5673	Eucalyptus caesia subsp. magna	Eucalyptus	Symphyomyrtus	Bisectae	Caesiae		caesia	magna	E_caesia_magna_2
1456542	1454944	Euccaesequencing_27_FD	CCA5674	Eucalyptus caesia subsp. magna	Eucalyptus	Symphyomyrtus	Bisectae	Caesiae		caesia	magna	E_caesia_magna_3
1456572	1455004	Euccaesequencing_23_FD	CCA5721	Eucalyptus caesia subsp. magna	Eucalyptus	Symphyomyrtus	Bisectae	Caesiae		caesia	magna	E_caesia_magna_4
1456573	1455006	Euccaesequencing_22_FD	CCA5722	Eucalyptus caesia subsp. magna	Eucalyptus	Symphyomyrtus	Bisectae	Caesiae		caesia	magna	E_caesia_magna_5
1457274	1456408	Euccajsequencing_FD	CCA2918	Eucalyptus cajuputea	Eucalyptus	Symphyomyrtus	Adnataria	Subbuxeales		cajuputea		E_cajuputea
1456878	1455616	Euccalsequencing_12_FD	CCA0368	Eucalyptus calcareana	Eucalyptus	Symphyomyrtus	Dumaria	Rufispermae		calcareana		E_calcareana_1
1456940	1455740	Euccalsequencing_15_FD	CCA0482	Eucalyptus calcareana	Eucalyptus	Symphyomyrtus	Dumaria	Rufispermae		calcareana		E_calcareana_2
1457034	1455928	Euccalsequencing_18_FD	CCA1156	Eucalyptus calcareana	Eucalyptus	Symphyomyrtus	Dumaria	Rufispermae		calcareana		E_calcareana_3
1457035	1455930	Euccalsequencing_17_FD	CCA1157	Eucalyptus calcareana	Eucalyptus	Symphyomyrtus	Dumaria	Rufispermae		calcareana		E_calcareana_4
1457289	1456438	Euccalsequencing_13_FD	CCA2965	Eucalyptus calcicola subsp. unita	Eucalyptus	Eucalyptus	'Frutices' ms	Calcicolae		calcicola	unita	E_calcicola_unita_1
1457291	1456442	Euccalsequencing_14_FD	CCA2968	Eucalyptus calcicola subsp. unita	Eucalyptus	Eucalyptus	'Frutices' ms	Calcicolae		calcicola	unita	E_calcicola_unita_2
1457125	1456110	EucNAsequencing_66_FD	CCA1421	Eucalyptus caleyi subsp. caleyi - subsp. ovendenii intergrade								E_caleyi_caleyi_x_ovendenii_intergrade
1457303	1456466	Euccalsequencing_11_FD	CCA2994	Eucalyptus caliginosa	Eucalyptus	Eucalyptus	Eucalyptus	Pachyphloiae		caliginosa		E_caliginosa
1457051	1455962	Euccalsequencing_16_FD	CCA1220	Eucalyptus calycogona subsp. calycogona	Eucalyptus	Symphyomyrtus	Bisectae	Heterostemones		calycogona	calycogona	E_calycogona_calycogona_1
1456589	1455038	Euccalsequencing_20_FD	CCA5772	Eucalyptus calycogona subsp. calycogona	Eucalyptus	Symphyomyrtus	Bisectae	Heterostemones		calycogona	calycogona	E_calycogona_calycogona_2
1457018	1455896	Euccalsequencing_19_FD	CCA0674	Eucalyptus calycogona subsp. trachybasis	Eucalyptus	Symphyomyrtus	Bisectae	Heterostemones		calycogona	trachybasis	E_calycogona_trachybasis
1457027	1455914	Euccamsequencing_23_FD	CCA1136	Eucalyptus camaldulensis subsp. arida	Eucalyptus	Symphyomyrtus	Exsertaria	Exsertae	Rostratae	camaldulensis	arida	E_camaldulensis_arida_1
1456522	1454904	Euccamsequencing_30_FD	CCA5622	Eucalyptus camaldulensis subsp. arida	Eucalyptus	Symphyomyrtus	Exsertaria	Exsertae	Rostratae	camaldulensis	arida	E_camaldulensis_arida_2
1456524	1454908	Euccamsequencing_31_FD	CCA5623	Eucalyptus camaldulensis subsp. arida	Eucalyptus	Symphyomyrtus	Exsertaria	Exsertae	Rostratae	camaldulensis	arida	E_camaldulensis_arida_3
1456541	1454942	Euccamsequencing_29_FD	CCA5677	Eucalyptus camaldulensis subsp. arida	Eucalyptus	Symphyomyrtus	Exsertaria	Exsertae	Rostratae	camaldulensis	arida	E_camaldulensis_arida_4
1456540	1454940	Euccamsequencing_28_FD	CCA5680	Eucalyptus camaldulensis subsp. arida	Eucalyptus	Symphyomyrtus	Exsertaria	Exsertae	Rostratae	camaldulensis	arida	E_camaldulensis_arida_5
1457072	1456004	Euccamsequencing_22_FD	CCA1269	Eucalyptus camaldulensis subsp. camaldulensis	Eucalyptus	Symphyomyrtus	Exsertaria	Exsertae	Rostratae	camaldulensis	camaldulensis	E_camaldulensis_camaldulensis
