file	format	type	num_seqs	sum_len	min_len	avg_len	max_len	Q1	Q2	Q3	sum_gap	N50	N50_num	Q20(%)	Q30(%)	AvgQual	GC(%)	sum_n
E_sp_Queen_Victoria_Spring_1_R1	FASTQ	DNA	65195215	9712079954	49	149	150	150	150	150	0	150	1	96	90	24.61	42.28	53306
E_sp_Queen_Victoria_Spring_1_R2	FASTQ	DNA	65195215	9712079954	49	149	150	150	150	150	0	150	1	95	88	23.34	42.43	51399
E_sp_Queen_Victoria_Spring_2_R1	FASTQ	DNA	51597118	7689280573	49	149	150	150	150	150	0	150	1	97	91	25.15	41.93	42888
E_sp_Queen_Victoria_Spring_2_R2	FASTQ	DNA	51597118	7689280573	49	149	150	150	150	150	0	150	1	96	91	24.71	41.96	40354
E_sp_R1	FASTQ	DNA	28375966	4151116868	49	146.3	150	150	150	150	0	150	1	98	94	27.57	39.72	170418
E_sp_R2	FASTQ	DNA	28375966	4151116868	49	146.3	150	150	150	150	0	150	1	98	94	27.33	39.93	329170
E_spreta_R1	FASTQ	DNA	59363098	8839452046	49	148.9	150	150	150	150	0	150	1	97	93	26.04	41.74	118645
E_spreta_R2	FASTQ	DNA	59363098	8839452046	49	148.9	150	150	150	150	0	150	1	96	91	24.78	41.8	46516
E_sp_Southern_wheatbelt_1_R1	FASTQ	DNA	60660768	9055015623	49	149.3	150	150	150	150	0	150	1	98	94	26.44	41.6	89909
E_sp_Southern_wheatbelt_1_R2	FASTQ	DNA	60660768	9055015623	49	149.3	150	150	150	150	0	150	1	97	92	25.28	41.68	50216
E_sp_Southern_wheatbelt_2_R1	FASTQ	DNA	78965993	11728365984	49	148.5	150	150	150	150	0	150	1	97	93	25.93	41.89	117784
E_sp_Southern_wheatbelt_2_R2	FASTQ	DNA	78965993	11728365984	49	148.5	150	150	150	150	0	150	1	96	91	24.35	41.98	65559
E_sp_South_Newdegate_Lakes_R1	FASTQ	DNA	63006329	9335392696	49	148.2	150	150	150	150	0	150	1	98	94	26.73	42	42679
E_sp_South_Newdegate_Lakes_R2	FASTQ	DNA	63006329	9335392696	49	148.2	150	150	150	150	0	150	1	97	92	25.55	42.02	13585
E_sp_Sullivan_Soak_1_R1	FASTQ	DNA	219010889	32493247639	49	148.4	150	150	150	150	0	150	1	97	94	26.25	42.73	129568
E_sp_Sullivan_Soak_1_R2	FASTQ	DNA	219010889	32493247639	49	148.4	150	150	150	150	0	150	1	96	91	24.56	42.62	48621
E_sp_Sullivan_Soak_2_R1	FASTQ	DNA	112245443	16588859986	49	147.8	150	150	150	150	0	150	1	97	93	26.14	42.87	66474
E_sp_Sullivan_Soak_2_R2	FASTQ	DNA	112245443	16588859986	49	147.8	150	150	150	150	0	150	1	96	90	24.19	42.83	24988
E_sp_Sullivan_Soak_3_R1	FASTQ	DNA	75659235	11280668882	49	149.1	150	150	150	150	0	150	1	97	94	26.21	42.61	111813
E_sp_Sullivan_Soak_3_R2	FASTQ	DNA	75659235	11280668882	49	149.1	150	150	150	150	0	150	1	96	91	24.74	42.59	61136
E_sp_Sullivan_Soak_4_R1	FASTQ	DNA	61496712	9165621996	49	149	150	150	150	150	0	150	1	97	94	26.22	41.78	91990
E_sp_Sullivan_Soak_4_R2	FASTQ	DNA	61496712	9165621996	49	149	150	150	150	150	0	150	1	96	91	24.62	41.89	50239
E_staeri_R1	FASTQ	DNA	66103523	9865574782	49	149.2	150	150	150	150	0	150	1	97	92	25.34	41.68	179220
E_staeri_R2	FASTQ	DNA	66103523	9865574782	49	149.2	150	150	150	150	0	150	1	96	90	24.29	41.71	27837
E_steedmanii_R1	FASTQ	DNA	67463322	10033650761	49	148.7	150	150	150	150	0	150	1	98	94	26.44	42.49	50980
E_steedmanii_R2	FASTQ	DNA	67463322	10033650761	49	148.7	150	150	150	150	0	150	1	96	91	24.84	42.53	17568
E_stellulata_Little_Star_R1	FASTQ	DNA	42818683	6397775006	49	149.4	150	150	150	150	0	150	1	97	92	25.34	40.22	84292
E_stellulata_Little_Star_R2	FASTQ	DNA	42818683	6397775006	49	149.4	150	150	150	150	0	150	1	95	89	24	40.23	127170
E_stoatei_R1	FASTQ	DNA	44046660	6500836715	49	147.6	150	150	150	150	0	150	1	97	93	26.73	40.84	644916
E_stoatei_R2	FASTQ	DNA	44046660	6500836715	49	147.6	150	150	150	150	0	150	1	97	92	26.05	41.29	1308908
E_stowardii_1_R1	FASTQ	DNA	112269663	16735272546	49	149.1	150	150	150	150	0	150	1	97	93	25.94	39.43	183017
E_stowardii_1_R2	FASTQ	DNA	112269663	16735272546	49	149.1	150	150	150	150	0	150	1	94	85	22.75	39.81	49748
E_stowardii_2_R1	FASTQ	DNA	70757009	10521111800	49	148.7	150	150	150	150	0	150	1	97	94	26.16	42.35	82086
E_stowardii_2_R2	FASTQ	DNA	70757009	10521111800	49	148.7	150	150	150	150	0	150	1	96	91	24.32	42.55	68293
E_striaticalyx_1_R1	FASTQ	DNA	45227885	6703137280	49	148.2	150	150	150	150	0	150	1	98	95	27.16	41.93	102181
E_striaticalyx_1_R2	FASTQ	DNA	45227885	6703137280	49	148.2	150	150	150	150	0	150	1	97	93	25.48	42.03	22046
E_striaticalyx_2_R1	FASTQ	DNA	55745807	8299814390	49	148.9	150	150	150	150	0	150	1	98	95	27.29	41.23	104557
E_striaticalyx_2_R2	FASTQ	DNA	55745807	8299814390	49	148.9	150	150	150	150	0	150	1	97	92	25.28	41.31	11721
E_stricklandii_R1	FASTQ	DNA	30492361	4478893652	49	146.9	150	150	150	150	0	150	1	98	94	27.72	39.78	183333
E_stricklandii_R2	FASTQ	DNA	30492361	4478893652	49	146.9	150	150	150	150	0	150	1	98	94	27.35	40.09	360871
E_stricta_R1	FASTQ	DNA	44039988	6427628799	49	145.9	150	150	150	150	0	150	1	95	89	23.61	42.3	49173
E_stricta_R2	FASTQ	DNA	44039988	6427628799	49	145.9	150	150	150	150	0	150	1	93	86	22.23	42.65	44442
E_subangusta_cerina_R1	FASTQ	DNA	71684865	10660635259	49	148.7	150	150	150	150	0	150	1	97	93	25.55	41.88	146058
E_subangusta_cerina_R2	FASTQ	DNA	71684865	10660635259	49	148.7	150	150	150	150	0	150	1	95	90	24.04	41.98	62230
E_subangusta_pusilla_R1	FASTQ	DNA	60329122	8952206905	49	148.4	150	150	150	150	0	150	1	97	93	25.68	39.93	122998
E_subangusta_pusilla_R2	FASTQ	DNA	60329122	8952206905	49	148.4	150	150	150	150	0	150	1	96	91	24.45	39.96	50892
E_subangusta_subangusta_R1	FASTQ	DNA	63032519	9383305529	49	148.9	150	150	150	150	0	150	1	98	94	26.4	41.06	70900
E_subangusta_subangusta_R2	FASTQ	DNA	63032519	9383305529	49	148.9	150	150	150	150	0	150	1	96	91	24.49	41.3	60282
E_subtilis_1_R1	FASTQ	DNA	61153685	9125821177	49	149.2	150	150	150	150	0	150	1	97	93	25.97	40.51	90630
E_subtilis_1_R2	FASTQ	DNA	61153685	9125821177	49	149.2	150	150	150	150	0	150	1	95	89	23.65	40.77	69312
E_subtilis_2_R1	FASTQ	DNA	60040290	8957299516	49	149.2	150	150	150	150	0	150	1	97	93	25.96	41.29	87268
E_subtilis_2_R2	FASTQ	DNA	60040290	8957299516	49	149.2	150	150	150	150	0	150	1	96	90	24.33	41.45	67004
E_subtilis_3_R1	FASTQ	DNA	87496783	13049025864	49	149.1	150	150	150	150	0	150	1	97	93	26.02	42.2	126391
E_subtilis_3_R2	FASTQ	DNA	87496783	13049025864	49	149.1	150	150	150	150	0	150	1	96	91	24.48	42.24	97311
E_suffulgens_R1	FASTQ	DNA	51167529	7513893088	49	146.8	150	150	150	150	0	150	1	98	94	26.77	44.12	112472
E_suffulgens_R2	FASTQ	DNA	51167529	7513893088	49	146.8	150	150	150	150	0	150	1	96	92	24.97	43.81	24575
E_suggrandis_promiscua_R1	FASTQ	DNA	102080002	15181533476	49	148.7	150	150	150	150	0	150	1	96	91	24.64	40.86	102420
E_suggrandis_promiscua_R2	FASTQ	DNA	102080002	15181533476	49	148.7	150	150	150	150	0	150	1	95	88	23.35	40.99	112022
E_suggrandis_suggrandis_1_R1	FASTQ	DNA	60816575	9059919388	49	149	150	150	150	150	0	150	1	97	93	26.23	41.04	131468
E_suggrandis_suggrandis_1_R2	FASTQ	DNA	60816575	9059919388	49	149	150	150	150	150	0	150	1	96	91	24.99	41.14	54392
E_suggrandis_suggrandis_2_R1	FASTQ	DNA	29859276	4327957232	49	144.9	150	150	150	150	0	150	1	96	89	24.89	44.55	406972
E_suggrandis_suggrandis_2_R2	FASTQ	DNA	29859276	4327957232	49	144.9	150	150	150	150	0	150	1	94	87	23.5	43.64	243300
E_sweedmaniana_R1	FASTQ	DNA	82054036	12248431109	49	149.3	150	150	150	150	0	150	1	97	91	25.06	41.16	90572
E_sweedmaniana_R2	FASTQ	DNA	82054036	12248431109	49	149.3	150	150	150	150	0	150	1	95	89	23.74	41.27	98383
E_synandra_1_R1	FASTQ	DNA	57253460	8532061957	49	149	150	150	150	150	0	150	1	97	93	26.18	42.4	124967
E_synandra_1_R2	FASTQ	DNA	57253460	8532061957	49	149	150	150	150	150	0	150	1	96	91	24.66	42.48	50525
E_synandra_2_R1	FASTQ	DNA	58417307	8711723370	49	149.1	150	150	150	150	0	150	1	97	93	26.23	40.94	126174
E_synandra_2_R2	FASTQ	DNA	58417307	8711723370	49	149.1	150	150	150	150	0	150	1	96	91	24.99	41.01	50919
E_synandra_3_R1	FASTQ	DNA	47712008	7119581645	49	149.2	150	150	150	150	0	150	1	98	95	27.33	41.87	88532
E_synandra_3_R2	FASTQ	DNA	47712008	7119581645	49	149.2	150	150	150	150	0	150	1	97	93	25.86	41.91	9366
E_synandra_4_R1	FASTQ	DNA	58903018	8770106585	49	148.9	150	150	150	150	0	150	1	98	95	27.07	42.15	109386
E_synandra_4_R2	FASTQ	DNA	58903018	8770106585	49	148.9	150	150	150	150	0	150	1	96	91	24.87	42.16	12181
E_talyuberlup_R1	FASTQ	DNA	1808502	250940111	49	138.8	150	150	150	150	0	150	1	91	80	21.93	43.35	3792
E_talyuberlup_R2	FASTQ	DNA	1808502	250940111	49	138.8	150	150	150	150	0	150	1	90	79	21.56	44.58	13296
E_tenera_1_R1	FASTQ	DNA	59677743	8896300716	49	149.1	150	150	150	150	0	150	1	97	93	26.03	41.84	119091
E_tenera_1_R2	FASTQ	DNA	59677743	8896300716	49	149.1	150	150	150	150	0	150	1	96	91	24.75	41.88	48563
E_tenera_2_R1	FASTQ	DNA	79445730	11790648913	49	148.4	150	150	150	150	0	150	1	98	94	26.55	42.5	82333
E_tenera_2_R2	FASTQ	DNA	79445730	11790648913	49	148.4	150	150	150	150	0	150	1	97	92	25.11	42.63	73803
E_tenuis_R1	FASTQ	DNA	69540953	10347689266	49	148.8	150	150	150	150	0	150	1	97	93	25.9	40.92	139183
E_tenuis_R2	FASTQ	DNA	69540953	10347689266	49	148.8	150	150	150	150	0	150	1	96	90	24.29	40.94	58128
E_tephroclada_R1	FASTQ	DNA	75267077	11207171798	49	148.9	150	150	150	150	0	150	1	97	93	25.76	41.94	108881
E_tephroclada_R2	FASTQ	DNA	75267077	11207171798	49	148.9	150	150	150	150	0	150	1	96	90	24.06	42.11	83144
E_terebra_R1	FASTQ	DNA	62101421	9279969577	49	149.4	150	150	150	150	0	150	1	97	93	26.08	40.96	123309
E_terebra_R2	FASTQ	DNA	62101421	9279969577	49	149.4	150	150	150	150	0	150	1	97	92	25.2	41	50021
E_tereticornis_rotunda_1_R1	FASTQ	DNA	47563345	7081475709	49	148.9	150	150	150	150	0	150	1	97	93	25.92	39.58	78641
E_tereticornis_rotunda_1_R2	FASTQ	DNA	47563345	7081475709	49	148.9	150	150	150	150	0	150	1	95	88	23.75	39.81	21330
E_tereticornis_rotunda_2_R1	FASTQ	DNA	100865389	15033348774	49	149	150	150	150	150	0	150	1	98	95	26.95	42.78	221006
E_tereticornis_rotunda_2_R2	FASTQ	DNA	100865389	15033348774	49	149	150	150	150	150	0	150	1	96	92	24.81	42.7	49013
E_tereticornis_tereticornis_1_R1	FASTQ	DNA	63011910	9411133944	49	149.4	150	150	150	150	0	150	1	97	92	25.28	41.71	164789
E_tereticornis_tereticornis_1_R2	FASTQ	DNA	63011910	9411133944	49	149.4	150	150	150	150	0	150	1	96	91	24.48	41.78	23504
E_tereticornis_tereticornis_2_R1	FASTQ	DNA	51893432	7748527125	49	149.3	150	150	150	150	0	150	1	97	92	25.48	41.77	135952
E_tereticornis_tereticornis_2_R2	FASTQ	DNA	51893432	7748527125	49	149.3	150	150	150	150	0	150	1	96	91	24.54	41.83	19371
E_tereticornis_tereticornis_3_R1	FASTQ	DNA	51903061	7741744081	49	149.2	150	150	150	150	0	150	1	97	92	25.65	40.84	135148
E_tereticornis_tereticornis_3_R2	FASTQ	DNA	51903061	7741744081	49	149.2	150	150	150	150	0	150	1	96	91	24.95	40.88	19317
E_tholiformis_1_R1	FASTQ	DNA	36041705	5319391634	49	147.6	150	150	150	150	0	150	1	98	94	26.75	44.26	78819
E_tholiformis_1_R2	FASTQ	DNA	36041705	5319391634	49	147.6	150	150	150	150	0	150	1	96	92	24.71	43.86	16849
E_tholiformis_2_R1	FASTQ	DNA	36065839	5341572929	49	148.1	150	150	150	150	0	150	1	98	95	26.91	43.64	79731
E_tholiformis_2_R2	FASTQ	DNA	36065839	5341572929	49	148.1	150	150	150	150	0	150	1	97	92	25.14	43.42	18176
E_thozetiana_R1	FASTQ	DNA	83308390	12336110453	49	148.1	150	150	150	150	0	150	1	98	94	26.76	42.84	185436
E_thozetiana_R2	FASTQ	DNA	83308390	12336110453	49	148.1	150	150	150	150	0	150	1	96	92	25.03	42.69	39732
E_torquata_R1	FASTQ	DNA	18575780	2754824507	49	148.3	150	150	150	150	0	150	1	96	91	25.67	42.98	377634
E_torquata_R2	FASTQ	DNA	18575780	2754824507	49	148.3	150	150	150	150	0	150	1	95	90	24.84	43.25	192040
E_tortilis_R1	FASTQ	DNA	71550444	10666753682	49	149.1	150	150	150	150	0	150	1	98	94	26.66	41.06	129319
E_tortilis_R2	FASTQ	DNA	71550444	10666753682	49	149.1	150	150	150	150	0	150	1	97	92	25.37	41.07	13657
E_transcontinentalis_R1	FASTQ	DNA	39056237	5777552848	49	147.9	150	150	150	150	0	150	1	98	94	27.46	39.98	585956
E_transcontinentalis_R2	FASTQ	DNA	39056237	5777552848	49	147.9	150	150	150	150	0	150	1	98	94	26.98	40.57	1178145
E_tricarpa_R1	FASTQ	DNA	76864703	11458977835	49	149.1	150	150	150	150	0	150	1	97	93	26.08	41.41	49827
E_tricarpa_R2	FASTQ	DNA	76864703	11458977835	49	149.1	150	150	150	150	0	150	1	95	89	23.88	41.53	15411
E_trivalva_1_R1	FASTQ	DNA	47760641	7093988928	49	148.5	150	150	150	150	0	150	1	97	92	26.59	42.26	119521
E_trivalva_1_R2	FASTQ	DNA	47760641	7093988928	49	148.5	150	150	150	150	0	150	1	96	91	25.56	42.12	156676
E_trivalva_2_R1	FASTQ	DNA	70452581	10484278501	49	148.8	150	150	150	150	0	150	1	98	94	26.61	41.48	91613
E_trivalva_2_R2	FASTQ	DNA	70452581	10484278501	49	148.8	150	150	150	150	0	150	1	96	91	24.79	41.56	68716
E_tumida_R1	FASTQ	DNA	59535135	8886387911	49	149.3	150	150	150	150	0	150	1	97	93	25.9	41.13	118611
E_tumida_R2	FASTQ	DNA	59535135	8886387911	49	149.3	150	150	150	150	0	150	1	97	92	25.14	41.04	47671
E_uncinata_Esperance_Plains_1_R1	FASTQ	DNA	81208065	12114159562	49	149.2	150	150	150	150	0	150	1	97	93	25.93	41.31	118108
E_uncinata_Esperance_Plains_1_R2	FASTQ	DNA	81208065	12114159562	49	149.2	150	150	150	150	0	150	1	96	90	24.18	41.42	90825
E_uncinata_Esperance_Plains_2_R1	FASTQ	DNA	78143518	11643842313	49	149	150	150	150	150	0	150	1	97	93	25.84	41.51	114097
E_uncinata_Esperance_Plains_2_R2	FASTQ	DNA	78143518	11643842313	49	149	150	150	150	150	0	150	1	95	90	23.89	41.68	86500
E_uncinata_uncinata_1_R1	FASTQ	DNA	66595646	9935092592	49	149.2	150	150	150	150	0	150	1	97	92	25.35	41.48	178492
E_uncinata_uncinata_1_R2	FASTQ	DNA	66595646	9935092592	49	149.2	150	150	150	150	0	150	1	96	91	24.59	41.44	27610
E_uncinata_uncinata_2_R1	FASTQ	DNA	81593023	12177307554	49	149.2	150	150	150	150	0	150	1	97	92	25.5	41.6	218471
E_uncinata_uncinata_2_R2	FASTQ	DNA	81593023	12177307554	49	149.2	150	150	150	150	0	150	1	96	91	24.5	41.56	33668
E_urna_1_R1	FASTQ	DNA	386919697	57736559894	49	149.2	150	150	150	150	0	150	1	97	93	26.26	39.37	705565
E_urna_1_R2	FASTQ	DNA	386919697	57736559894	49	149.2	150	150	150	150	0	150	1	94	87	22.98	39.54	146938
E_urna_2_R1	FASTQ	DNA	90902933	13518469732	49	148.7	150	150	150	150	0	150	1	98	94	26.42	42.01	59734
E_urna_2_R2	FASTQ	DNA	90902933	13518469732	49	148.7	150	150	150	150	0	150	1	96	91	24.48	42.08	18553
E_utilis_1_R1	FASTQ	DNA	63494139	9398646596	49	148	150	150	150	150	0	150	1	97	92	25.81	39.73	104803
E_utilis_1_R2	FASTQ	DNA	63494139	9398646596	49	148	150	150	150	150	0	150	1	94	85	22.83	40.1	27952
E_utilis_2_R1	FASTQ	DNA	84151659	12492814304	49	148.5	150	150	150	150	0	150	1	97	93	25.96	42.76	126506
E_utilis_2_R2	FASTQ	DNA	84151659	12492814304	49	148.5	150	150	150	150	0	150	1	96	92	24.94	42.95	68614
E_utilis_3_R1	FASTQ	DNA	78096961	11609715718	49	148.7	150	150	150	150	0	150	1	97	94	26.19	41.66	116445
E_utilis_3_R2	FASTQ	DNA	78096961	11609715718	49	148.7	150	150	150	150	0	150	1	97	92	25.27	41.65	64173
E_varia_2_R1	FASTQ	DNA	38470021	5591978230	49	145.4	150	150	150	150	0	150	1	96	92	25.07	42.79	53825
E_varia_2_R2	FASTQ	DNA	38470021	5591978230	49	145.4	150	150	150	150	0	150	1	95	90	23.41	42.99	39731
E_varia_3_R1	FASTQ	DNA	30084346	4354780076	49	144.8	150	150	150	150	0	150	1	96	92	24.87	42.31	40207
E_varia_3_R2	FASTQ	DNA	30084346	4354780076	49	144.8	150	150	150	150	0	150	1	94	89	23.22	42.46	29941
E_vegrandis_recondita_1_R1	FASTQ	DNA	187267243	27762383635	49	148.3	150	150	150	150	0	150	1	97	93	25.8	42.53	223398
E_vegrandis_recondita_1_R2	FASTQ	DNA	187267243	27762383635	49	148.3	150	150	150	150	0	150	1	96	90	24.4	42.48	188173
E_vegrandis_recondita_2_R1	FASTQ	DNA	153630211	22783761186	49	148.3	150	150	150	150	0	150	1	97	93	25.76	42.55	183902
E_vegrandis_recondita_2_R2	FASTQ	DNA	153630211	22783761186	49	148.3	150	150	150	150	0	150	1	95	89	23.76	42.67	153552
E_vegrandis_vegrandis_1_R1	FASTQ	DNA	50211565	7476740485	49	148.9	150	150	150	150	0	150	1	97	94	26.33	41.1	90960
E_vegrandis_vegrandis_1_R2	FASTQ	DNA	50211565	7476740485	49	148.9	150	150	150	150	0	150	1	96	91	24.82	41.19	9115
E_vegrandis_vegrandis_2_R1	FASTQ	DNA	51230377	7643362369	49	149.2	150	150	150	150	0	150	1	97	93	26.26	42.6	110679
E_vegrandis_vegrandis_2_R2	FASTQ	DNA	51230377	7643362369	49	149.2	150	150	150	150	0	150	1	97	92	25.37	42.61	45108
E_verrucata_R1	FASTQ	DNA	45786826	6765344484	49	147.8	150	150	150	150	0	150	1	97	92	26.68	42	73256
E_verrucata_R2	FASTQ	DNA	45786826	6765344484	49	147.8	150	150	150	150	0	150	1	96	90	25.09	41.99	631945
E_victrix_1_R1	FASTQ	DNA	71874179	10700413365	49	148.9	150	150	150	150	0	150	1	96	91	24.74	42.24	72395
E_victrix_1_R2	FASTQ	DNA	71874179	10700413365	49	148.9	150	150	150	150	0	150	1	95	88	23.39	42.34	78886
E_victrix_2_R1	FASTQ	DNA	45327949	6689224637	49	147.6	150	150	150	150	0	150	1	98	95	27.26	43.29	83894
E_victrix_2_R2	FASTQ	DNA	45327949	6689224637	49	147.6	150	150	150	150	0	150	1	97	93	25.93	43.19	8829
E_victrix_3_R1	FASTQ	DNA	49953062	7416688799	49	148.5	150	150	150	150	0	150	1	98	95	27.28	42.12	92197
E_victrix_3_R2	FASTQ	DNA	49953062	7416688799	49	148.5	150	150	150	150	0	150	1	97	93	25.68	42.1	10041
E_viminalis_cygnetensis_R1	FASTQ	DNA	60461843	9035152900	49	149.4	150	150	150	150	0	150	1	97	92	25.58	41.39	158553
E_viminalis_cygnetensis_R2	FASTQ	DNA	60461843	9035152900	49	149.4	150	150	150	150	0	150	1	96	91	24.52	41.44	22605
E_viminalis_hentyensis_1_R1	FASTQ	DNA	73549452	10993464843	49	149.5	150	150	150	150	0	150	1	96	91	24.79	40.93	55969
E_viminalis_hentyensis_1_R2	FASTQ	DNA	73549452	10993464843	49	149.5	150	150	150	150	0	150	1	95	88	23.23	41.12	16623
E_viminalis_hentyensis_2_R1	FASTQ	DNA	64867991	9700562399	49	149.5	150	150	150	150	0	150	1	97	91	25.06	40.7	49535
E_viminalis_hentyensis_2_R2	FASTQ	DNA	64867991	9700562399	49	149.5	150	150	150	150	0	150	1	95	88	23.45	40.84	14947
E_virginea_R1	FASTQ	DNA	66231314	9886116613	49	149.3	150	150	150	150	0	150	1	96	91	25.01	42.17	71570
E_virginea_R2	FASTQ	DNA	66231314	9886116613	49	149.3	150	150	150	150	0	150	1	95	90	23.99	42.32	78984
E_vokesensis_R1	FASTQ	DNA	6808512	991425943	49	145.6	150	150	150	150	0	150	1	95	88	24.75	42.31	5973
E_vokesensis_R2	FASTQ	DNA	6808512	991425943	49	145.6	150	150	150	150	0	150	1	93	86	23.35	41.82	114777
E_wandoo_pulverea_1_R1	FASTQ	DNA	78172005	11638496820	49	148.9	150	150	150	150	0	150	1	98	94	26.43	41.68	140410
E_wandoo_pulverea_1_R2	FASTQ	DNA	78172005	11638496820	49	148.9	150	150	150	150	0	150	1	97	92	25.36	41.74	14807
E_wandoo_pulverea_2_R1	FASTQ	DNA	82736782	12308892811	49	148.8	150	150	150	150	0	150	1	98	94	26.5	40.96	149161
E_wandoo_pulverea_2_R2	FASTQ	DNA	82736782	12308892811	49	148.8	150	150	150	150	0	150	1	97	93	25.67	41.01	15363
E_wandoo_wandoo_R1	FASTQ	DNA	60605488	9045726101	49	149.3	150	150	150	150	0	150	1	97	93	25.93	41.88	88900
E_wandoo_wandoo_R2	FASTQ	DNA	60605488	9045726101	49	149.3	150	150	150	150	0	150	1	96	91	24.48	42.05	68662
E_websteriana_1_R1	FASTQ	DNA	61324038	9150480596	49	149.2	150	150	150	150	0	150	1	97	93	25.79	41.51	122774
E_websteriana_1_R2	FASTQ	DNA	61324038	9150480596	49	149.2	150	150	150	150	0	150	1	97	92	25.07	41.55	49343
E_websteriana_2_R1	FASTQ	DNA	65898309	9828485283	49	149.1	150	150	150	150	0	150	1	97	93	25.98	40.25	130681
E_websteriana_2_R2	FASTQ	DNA	65898309	9828485283	49	149.1	150	150	150	150	0	150	1	97	92	25.15	40.36	53341
E_websteriana_3_R1	FASTQ	DNA	78199771	11661654646	49	149.1	150	150	150	150	0	150	1	98	94	26.52	40.91	88060
E_websteriana_3_R2	FASTQ	DNA	78199771	11661654646	49	149.1	150	150	150	150	0	150	1	96	92	24.95	40.99	74252
E_websteriana_4_R1	FASTQ	DNA	76963538	11501823227	49	149.4	150	150	150	150	0	150	1	96	91	24.88	40.7	76475
E_websteriana_4_R2	FASTQ	DNA	76963538	11501823227	49	149.4	150	150	150	150	0	150	1	95	88	23.6	40.8	85612
E_websteriana_5_R1	FASTQ	DNA	64251413	9601048127	49	149.4	150	150	150	150	0	150	1	96	91	24.75	41.24	65990
E_websteriana_5_R2	FASTQ	DNA	64251413	9601048127	49	149.4	150	150	150	150	0	150	1	95	89	23.77	41.34	69068
E_wimmerensis_R1	FASTQ	DNA	66510680	9903557387	49	148.9	150	150	150	150	0	150	1	98	94	26.86	42.79	147405
E_wimmerensis_R2	FASTQ	DNA	66510680	9903557387	49	148.9	150	150	150	150	0	150	1	97	92	25.09	42.7	31179
E_woodwardii_1_R1	FASTQ	DNA	72865785	10734855851	49	147.3	150	150	150	150	0	150	1	98	94	27.82	39.83	422036
E_woodwardii_1_R2	FASTQ	DNA	72865785	10734855851	49	147.3	150	150	150	150	0	150	1	98	94	27.52	40.12	844403
E_woodwardii_2_R1	FASTQ	DNA	25752385	3797782960	49	147.5	150	150	150	150	0	150	1	97	92	26.37	41.74	206026
E_woodwardii_2_R2	FASTQ	DNA	25752385	3797782960	49	147.5	150	150	150	150	0	150	1	96	91	25.69	41.98	78375
E_wyolensis_R1	FASTQ	DNA	45561135	6803780445	49	149.3	150	150	150	150	0	150	1	98	94	26.62	41.22	81139
E_wyolensis_R2	FASTQ	DNA	45561135	6803780445	49	149.3	150	150	150	150	0	150	1	97	92	25.41	41.27	8294
E_x_alpina_1_R1	FASTQ	DNA	66238707	9904843895	49	149.5	150	150	150	150	0	150	1	97	92	25.64	40.89	120640
E_x_alpina_1_R2	FASTQ	DNA	66238707	9904843895	49	149.5	150	150	150	150	0	150	1	96	90	24.07	40.85	23476
E_x_alpina_2_R1	FASTQ	DNA	82087637	12253406874	49	149.3	150	150	150	150	0	150	1	97	92	25.4	41.03	149694
E_x_alpina_2_R2	FASTQ	DNA	82087637	12253406874	49	149.3	150	150	150	150	0	150	1	95	89	23.87	41.01	29227
E_xanthonema_apposita_R1	FASTQ	DNA	73997718	11026010868	49	149	150	150	150	150	0	150	1	97	93	26.27	40.39	162650
E_xanthonema_apposita_R2	FASTQ	DNA	73997718	11026010868	49	149	150	150	150	150	0	150	1	96	91	24.83	40.49	65221
E_xanthonema_xanthonema_R1	FASTQ	DNA	72894798	10862626947	49	149	150	150	150	150	0	150	1	97	93	26.25	40.59	161527
E_xanthonema_xanthonema_R2	FASTQ	DNA	72894798	10862626947	49	149	150	150	150	150	0	150	1	96	91	24.9	40.68	67616
E_x_balanopelex_R1	FASTQ	DNA	87569589	13068475691	49	149.2	150	150	150	150	0	150	1	97	93	25.84	43.04	126865
E_x_balanopelex_R2	FASTQ	DNA	87569589	13068475691	49	149.2	150	150	150	150	0	150	1	96	91	24.49	43.14	95561
E_x_brachyphylla_1_R1	FASTQ	DNA	18543056	2735003079	49	147.5	150	150	150	150	0	150	1	97	91	25.99	43.06	71518
E_x_brachyphylla_1_R2	FASTQ	DNA	18543056	2735003079	49	147.5	150	150	150	150	0	150	1	96	90	25.06	43.05	122015
E_x_brachyphylla_2_R1	FASTQ	DNA	6203040	914189864	49	147.4	150	150	150	150	0	150	1	93	84	23.09	43.17	127101
E_x_brachyphylla_2_R2	FASTQ	DNA	6203040	914189864	49	147.4	150	150	150	150	0	150	1	91	80	21.97	43.73	46457
E_x_bunyip_1_R1	FASTQ	DNA	57835675	8632202695	49	149.3	150	150	150	150	0	150	1	98	95	27.36	43.23	126907
E_x_bunyip_1_R2	FASTQ	DNA	57835675	8632202695	49	149.3	150	150	150	150	0	150	1	96	91	24.68	43.16	47885
E_x_bunyip_2_R1	FASTQ	DNA	53533717	8000162159	49	149.4	150	150	150	150	0	150	1	98	95	27.31	42.5	117658
E_x_bunyip_2_R2	FASTQ	DNA	53533717	8000162159	49	149.4	150	150	150	150	0	150	1	96	91	24.38	42.6	44714
E_x_carolaniae_1_R1	FASTQ	DNA	63307078	9457561944	49	149.4	150	150	150	150	0	150	1	98	95	27.64	41.57	137665
